PERMNO,date,NCUSIP,TICKER,COMNAM,PERMCO,CUSIP,NWPERM,PRC
13688,30/12/2011,69331C10,PCG,P G & E CORP,21356,69331C10,,41.22000
13688,31/01/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,40.66000
13688,29/02/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,41.68000
13688,30/03/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,43.41000
13688,30/04/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,44.18000
13688,31/05/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,43.70000
13688,29/06/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,45.27000
13688,31/07/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,46.16000
13688,31/08/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,43.41000
13688,28/09/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,42.67000
13688,31/10/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,42.52000
13688,30/11/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,40.95000
13688,31/12/2012,69331C10,PCG,P G & E CORP,21356,69331C10,,40.18000
13688,31/01/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,42.64000
13688,28/02/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,42.64000
13688,28/03/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,44.53000
13688,30/04/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,48.44000
13688,31/05/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,44.91000
13688,28/06/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,45.73000
13688,31/07/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,45.89000
13688,30/08/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,41.36000
13688,30/09/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,40.92000
13688,31/10/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,41.85000
13688,29/11/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,40.37000
13688,31/12/2013,69331C10,PCG,P G & E CORP,21356,69331C10,,40.28000
13688,31/01/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,42.15000
13688,28/02/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,44.06000
13688,31/03/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,43.20000
13688,30/04/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,45.58000
13688,30/05/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,45.87000
13688,30/06/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,48.02000
13688,31/07/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,44.67000
13688,29/08/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,46.48000
13688,30/09/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,45.04000
13688,31/10/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,50.32000
13688,28/11/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,50.50000
13688,31/12/2014,69331C10,PCG,P G & E CORP,21356,69331C10,,53.24000
13688,30/01/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,58.81000
13688,27/02/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,53.73000
13688,31/03/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,53.07000
13688,30/04/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,52.92000
13688,29/05/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,53.47000
13688,30/06/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,49.10000
13688,31/07/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,52.51000
13688,31/08/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,49.58000
13688,30/09/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,52.80000
13688,30/10/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,53.40000
13688,30/11/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,52.73000
13688,31/12/2015,69331C10,PCG,P G & E CORP,21356,69331C10,,53.19000
13688,29/01/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,54.91000
13688,29/02/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,56.73000
13688,31/03/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,59.72000
13688,29/04/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,58.20000
13688,31/05/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,60.08000
13688,30/06/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,63.92000
13688,29/07/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,63.94000
13688,31/08/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,61.94000
13688,30/09/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,61.17000
13688,31/10/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,62.12000
13688,30/11/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,58.80000
13688,30/12/2016,69331C10,PCG,P G & E CORP,21356,69331C10,,60.77000
13688,31/01/2017,69331C10,PCG,P G & E CORP,21356,69331C10,,61.89000
13721,31/12/2012,,,,54287,00287Y10,,
13721,31/01/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,36.69000
13721,28/02/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,36.92000
13721,28/03/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,40.78000
13721,30/04/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,46.05000
13721,31/05/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,42.69000
13721,28/06/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,41.34000
13721,31/07/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,45.48000
13721,30/08/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,42.61000
13721,30/09/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,44.73000
13721,31/10/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,48.45000
13721,29/11/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,48.45000
13721,31/12/2013,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,52.81000
13721,31/01/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,49.23000
13721,28/02/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,50.91000
13721,31/03/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,51.40000
13721,30/04/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,52.08000
13721,30/05/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,54.33000
13721,30/06/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,56.44000
13721,31/07/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,52.34000
13721,29/08/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,55.28000
13721,30/09/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,57.76000
13721,31/10/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,63.46000
13721,28/11/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,69.20000
13721,31/12/2014,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,65.44000
13721,30/01/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,60.35000
13721,27/02/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,60.50000
13721,31/03/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,58.54000
13721,30/04/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,64.66000
13721,29/05/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,66.59000
13721,30/06/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,67.19000
13721,31/07/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,70.01000
13721,31/08/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,62.41000
13721,30/09/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,54.41000
13721,30/10/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,59.55000
13721,30/11/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,58.15000
13721,31/12/2015,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,59.24000
13721,29/01/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,54.90000
13721,29/02/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,54.61000
13721,31/03/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,57.12000
13721,29/04/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,61.00000
13721,31/05/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,62.93000
13721,30/06/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,61.91000
13721,29/07/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,66.23000
13721,31/08/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,64.10000
13721,30/09/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,63.07000
13721,31/10/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,55.78000
13721,30/11/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,60.80000
13721,30/12/2016,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,62.62000
13721,31/01/2017,00287Y10,ABBV,ABBVIE INC,54287,00287Y10,,61.11000
13760,31/12/2012,,,,54313,G6672110,,
13760,31/01/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,26.37000
13760,28/02/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,30.98000
13760,28/03/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,29.65000
13760,30/04/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,31.01000
13760,31/05/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,30.75000
13760,28/06/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,30.31000
13760,31/07/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,30.31000
13760,30/08/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,31.09000
13760,30/09/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,30.85000
13760,31/10/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,32.02000
13760,29/11/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,34.10000
13760,31/12/2013,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,35.47000
13760,31/01/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,35.02000
13760,28/02/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,34.27000
13760,31/03/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,32.27000
13760,30/04/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,32.77000
13760,30/05/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,33.75000
13760,30/06/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,31.70000
13760,31/07/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,32.78000
13760,29/08/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,33.31000
13760,30/09/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,36.02000
13760,31/10/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,39.00000
13760,28/11/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,43.89000
13760,31/12/2014,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,46.76000
13760,30/01/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,43.76000
13760,27/02/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,49.32000
13760,31/03/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,54.01000
13760,30/04/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,48.51000
13760,29/05/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,54.56000
13760,30/06/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,56.04000
13760,31/07/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,62.42000
13760,31/08/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,57.60000
13760,30/09/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,57.30000
13760,30/10/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,63.62000
13760,30/11/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,57.44000
13760,31/12/2015,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,58.60000
13760,29/01/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,45.37000
13760,29/02/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,49.13000
13760,31/03/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,55.29000
13760,29/04/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,48.89000
13760,31/05/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,46.41000
13760,30/06/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,39.84000
13760,29/07/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,42.60000
13760,31/08/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,35.89000
13760,30/09/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,37.70000
13760,31/10/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,38.87000
13760,30/11/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,39.81000
13760,30/12/2016,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,42.53000
13760,31/01/2017,G6672110,NCLH,NORWEGIAN CRUISE LINE HLDGS LTD,54313,G6672110,,47.00000
13788,31/01/2013,,,,54327,98978V10,,
13788,28/02/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,33.45000
13788,28/03/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,33.40000
13788,30/04/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,33.02000
13788,31/05/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,32.00000
13788,28/06/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,30.89000
13788,31/07/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,29.81000
13788,30/08/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,29.15000
13788,30/09/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,31.12000
13788,31/10/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,31.66000
13788,29/11/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,31.15000
13788,31/12/2013,98978V10,ZTS,ZOETIS INC,54327,98978V10,,32.69000
13788,31/01/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,30.36000
13788,28/02/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,31.02000
13788,31/03/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,28.94000
13788,30/04/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,30.26000
13788,30/05/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,30.70000
13788,30/06/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,32.27000
13788,31/07/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,32.91000
13788,29/08/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,35.44000
13788,30/09/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,36.95000
13788,31/10/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,37.16000
13788,28/11/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,44.93000
13788,31/12/2014,98978V10,ZTS,ZOETIS INC,54327,98978V10,,43.03000
13788,30/01/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,42.73000
13788,27/02/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,46.09000
13788,31/03/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,46.29000
13788,30/04/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,44.42000
13788,29/05/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,49.77000
13788,30/06/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,48.22000
13788,31/07/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,48.98000
13788,31/08/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,44.87000
13788,30/09/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,41.18000
13788,30/10/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,43.01000
13788,30/11/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,46.70000
13788,31/12/2015,98978V10,ZTS,ZOETIS INC,54327,98978V10,,47.92000
13788,29/01/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,43.05000
13788,29/02/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,41.06000
13788,31/03/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,44.33000
13788,29/04/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,47.03000
13788,31/05/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,47.42000
13788,30/06/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,47.46000
13788,29/07/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,50.47000
13788,31/08/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,51.10000
13788,30/09/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,52.01000
13788,31/10/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,47.80000
13788,30/11/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,50.38000
13788,30/12/2016,98978V10,ZTS,ZOETIS INC,54327,98978V10,,53.53000
13788,31/01/2017,98978V10,ZTS,ZOETIS INC,54327,98978V10,,54.94000
13856,29/01/2010,71344810,PEP,PEPSICO INC,21384,71344810,,59.62000
13856,26/02/2010,71344810,PEP,PEPSICO INC,21384,71344810,,62.47000
13856,31/03/2010,71344810,PEP,PEPSICO INC,21384,71344810,,66.16000
13856,30/04/2010,71344810,PEP,PEPSICO INC,21384,71344810,,65.22000
13856,28/05/2010,71344810,PEP,PEPSICO INC,21384,71344810,,62.89000
13856,30/06/2010,71344810,PEP,PEPSICO INC,21384,71344810,,60.95000
13856,30/07/2010,71344810,PEP,PEPSICO INC,21384,71344810,,64.91000
13856,31/08/2010,71344810,PEP,PEPSICO INC,21384,71344810,,64.18000
13856,30/09/2010,71344810,PEP,PEPSICO INC,21384,71344810,,66.44000
13856,29/10/2010,71344810,PEP,PEPSICO INC,21384,71344810,,65.30000
13856,30/11/2010,71344810,PEP,PEPSICO INC,21384,71344810,,64.63000
13856,31/12/2010,71344810,PEP,PEPSICO INC,21384,71344810,,65.33000
13856,31/01/2011,71344810,PEP,PEPSICO INC,21384,71344810,,64.31000
13856,28/02/2011,71344810,PEP,PEPSICO INC,21384,71344810,,63.42000
13856,31/03/2011,71344810,PEP,PEPSICO INC,21384,71344810,,64.41000
13856,29/04/2011,71344810,PEP,PEPSICO INC,21384,71344810,,68.89000
13856,31/05/2011,71344810,PEP,PEPSICO INC,21384,71344810,,71.12000
13856,30/06/2011,71344810,PEP,PEPSICO INC,21384,71344810,,70.43000
13856,29/07/2011,71344810,PEP,PEPSICO INC,21384,71344810,,64.04000
13856,31/08/2011,71344810,PEP,PEPSICO INC,21384,71344810,,64.43000
13856,30/09/2011,71344810,PEP,PEPSICO INC,21384,71344810,,61.90000
13856,31/10/2011,71344810,PEP,PEPSICO INC,21384,71344810,,62.95000
13856,30/11/2011,71344810,PEP,PEPSICO INC,21384,71344810,,64.00000
13856,30/12/2011,71344810,PEP,PEPSICO INC,21384,71344810,,66.35000
13856,31/01/2012,71344810,PEP,PEPSICO INC,21384,71344810,,65.67000
13856,29/02/2012,71344810,PEP,PEPSICO INC,21384,71344810,,62.94000
13856,30/03/2012,71344810,PEP,PEPSICO INC,21384,71344810,,66.35000
13856,30/04/2012,71344810,PEP,PEPSICO INC,21384,71344810,,66.00000
13856,31/05/2012,71344810,PEP,PEPSICO INC,21384,71344810,,67.85000
13856,29/06/2012,71344810,PEP,PEPSICO INC,21384,71344810,,70.66000
13856,31/07/2012,71344810,PEP,PEPSICO INC,21384,71344810,,72.73000
13856,31/08/2012,71344810,PEP,PEPSICO INC,21384,71344810,,72.43000
13856,28/09/2012,71344810,PEP,PEPSICO INC,21384,71344810,,70.77000
13856,31/10/2012,71344810,PEP,PEPSICO INC,21384,71344810,,69.24000
13856,30/11/2012,71344810,PEP,PEPSICO INC,21384,71344810,,70.21000
13856,31/12/2012,71344810,PEP,PEPSICO INC,21384,71344810,,68.43000
13856,31/01/2013,71344810,PEP,PEPSICO INC,21384,71344810,,72.85000
13856,28/02/2013,71344810,PEP,PEPSICO INC,21384,71344810,,75.77000
13856,28/03/2013,71344810,PEP,PEPSICO INC,21384,71344810,,79.11000
13856,30/04/2013,71344810,PEP,PEPSICO INC,21384,71344810,,82.47000
13856,31/05/2013,71344810,PEP,PEPSICO INC,21384,71344810,,80.77000
13856,28/06/2013,71344810,PEP,PEPSICO INC,21384,71344810,,81.79000
13856,31/07/2013,71344810,PEP,PEPSICO INC,21384,71344810,,83.54000
13856,30/08/2013,71344810,PEP,PEPSICO INC,21384,71344810,,79.73000
13856,30/09/2013,71344810,PEP,PEPSICO INC,21384,71344810,,79.50000
13856,31/10/2013,71344810,PEP,PEPSICO INC,21384,71344810,,84.09000
13856,29/11/2013,71344810,PEP,PEPSICO INC,21384,71344810,,84.46000
13856,31/12/2013,71344810,PEP,PEPSICO INC,21384,71344810,,82.94000
13856,31/01/2014,71344810,PEP,PEPSICO INC,21384,71344810,,80.36000
13856,28/02/2014,71344810,PEP,PEPSICO INC,21384,71344810,,80.07000
13856,31/03/2014,71344810,PEP,PEPSICO INC,21384,71344810,,83.50000
13856,30/04/2014,71344810,PEP,PEPSICO INC,21384,71344810,,85.89000
13856,30/05/2014,71344810,PEP,PEPSICO INC,21384,71344810,,88.33000
13856,30/06/2014,71344810,PEP,PEPSICO INC,21384,71344810,,89.34000
13856,31/07/2014,71344810,PEP,PEPSICO INC,21384,71344810,,88.10000
13856,29/08/2014,71344810,PEP,PEPSICO INC,21384,71344810,,92.49000
13856,30/09/2014,71344810,PEP,PEPSICO INC,21384,71344810,,93.09000
13856,31/10/2014,71344810,PEP,PEPSICO INC,21384,71344810,,96.17000
13856,28/11/2014,71344810,PEP,PEPSICO INC,21384,71344810,,100.10000
13856,31/12/2014,71344810,PEP,PEPSICO INC,21384,71344810,,94.56000
13856,30/01/2015,71344810,PEP,PEPSICO INC,21384,71344810,,93.78000
13856,27/02/2015,71344810,PEP,PEPSICO INC,21384,71344810,,98.98000
13856,31/03/2015,71344810,PEP,PEPSICO INC,21384,71344810,,95.62000
13856,30/04/2015,71344810,PEP,PEPSICO INC,21384,71344810,,95.12000
13856,29/05/2015,71344810,PEP,PEPSICO INC,21384,71344810,,96.43000
13856,30/06/2015,71344810,PEP,PEPSICO INC,21384,71344810,,93.34000
13856,31/07/2015,71344810,PEP,PEPSICO INC,21384,71344810,,96.35000
13856,31/08/2015,71344810,PEP,PEPSICO INC,21384,71344810,,92.93000
13856,30/09/2015,71344810,PEP,PEPSICO INC,21384,71344810,,94.30000
13856,30/10/2015,71344810,PEP,PEPSICO INC,21384,71344810,,102.19000
13856,30/11/2015,71344810,PEP,PEPSICO INC,21384,71344810,,100.16000
13856,31/12/2015,71344810,PEP,PEPSICO INC,21384,71344810,,99.92000
13856,29/01/2016,71344810,PEP,PEPSICO INC,21384,71344810,,99.30000
13856,29/02/2016,71344810,PEP,PEPSICO INC,21384,71344810,,97.82000
13856,31/03/2016,71344810,PEP,PEPSICO INC,21384,71344810,,102.48000
13856,29/04/2016,71344810,PEP,PEPSICO INC,21384,71344810,,102.96000
13856,31/05/2016,71344810,PEP,PEPSICO INC,21384,71344810,,101.17000
13856,30/06/2016,71344810,PEP,PEPSICO INC,21384,71344810,,105.94000
13856,29/07/2016,71344810,PEP,PEPSICO INC,21384,71344810,,108.92000
13856,31/08/2016,71344810,PEP,PEPSICO INC,21384,71344810,,106.75000
13856,30/09/2016,71344810,PEP,PEPSICO INC,21384,71344810,,108.77000
13856,31/10/2016,71344810,PEP,PEPSICO INC,21384,71344810,,107.20000
13856,30/11/2016,71344810,PEP,PEPSICO INC,21384,71344810,,100.10000
13856,30/12/2016,71344810,PEP,PEPSICO INC,21384,71344810,,104.63000
13856,31/01/2017,71344810,PEP,PEPSICO INC,21384,71344810,,103.78000
13901,29/01/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,19.86000
13901,26/02/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,20.12000
13901,31/03/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,20.52000
13901,30/04/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,21.19000
13901,28/05/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,20.29000
13901,30/06/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,20.04000
13901,30/07/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,22.16000
13901,31/08/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,22.32000
13901,30/09/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,24.02000
13901,29/10/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,25.41750
13901,30/11/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,24.00000
13901,31/12/2010,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,24.62000
13901,31/01/2011,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,23.51000
13901,28/02/2011,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,25.37000
13901,31/03/2011,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,26.03000
13901,29/04/2011,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,26.84000
13901,31/05/2011,02209S10,MO,ALTRIA GROUP INC,21398,02209S10,,28.06000
